 ,Frame,Contour ID,Pos.,X,Y,Length,Contrast,Asymmetry,Line width,Angle of normal,Class
23,1,6329,2,73.672,9.631,0.215,29.997,0.038,0.129,4.375,start_junc
24,1,6329,3,73.665,9.704,0.215,18.099,0.047,0.087,4.573,start_junc
25,1,6329,4,73.656,9.778,0.215,7.208,0.047,0.087,4.631,start_junc
26,1,6336,1,68.676,4.776,0.102,16.402,0.138,0.150,3.029,start_junc
27,1,6336,2,68.602,4.705,0.102,7.791,0.091,0.053,2.619,start_junc
28,1,6340,1,74.559,25.809,0.178,18.774,0.053,0.080,1.028,start_junc
29,1,6340,2,74.556,25.734,0.178,11.633,0.182,0.042,1.273,start_junc
30,1,6340,3,74.625,25.658,0.178,2.733,0.182,0.042,1.077,start_junc
31,1,6343,1,58.088,16.397,0.253,36.701,0.054,0.073,4.183,start_junc
32,1,6343,2,58.035,16.426,0.253,23.756,0.023,0.137,3.776,start_junc
33,1,6343,3,58.031,16.483,0.253,40.776,0.007,0.200,4.063,start_junc
34,1,6343,4,58.030,16.553,0.253,92.860,0.433,0.264,4.211,start_junc
35,1,6343,5,58.010,16.615,0.253,8.350,0.375,0.158,4.261,start_junc
36,1,6348,1,43.461,25.074,0.074,34.089,0.094,0.128,1.399,start_junc
37,1,6348,2,43.473,25.001,0.074,44.219,0.346,0.194,1.492,start_junc
38,1,6357,1,54.469,4.342,0.097,0.000,0.000,0.000,1.822,start_junc
39,1,6357,2,54.413,4.263,0.097,73.349,0.644,0.233,2.222,start_junc
40,1,6360,1,78.750,47.058,1.216,35.734,0.037,0.138,1.815,start_junc
41,1,6360,2,78.734,46.988,1.216,97.639,0.050,0.210,1.807,start_junc
42,1,6360,3,78.716,46.899,1.216,137.725,0.058,0.228,1.872,start_junc
43,1,6360,4,78.688,46.834,1.216,190.281,0.052,0.237,1.816,start_junc
44,1,6360,5,78.670,46.766,1.216,207.081,0.081,0.233,1.840,start_junc
45,1,6360,6,78.651,46.698,1.216,260.521,0.188,0.241,1.849,start_junc
46,1,6360,7,78.616,46.611,1.216,196.849,0.183,0.236,1.991,start_junc
47,1,6360,8,78.595,46.546,1.216,220.483,0.262,0.244,1.864,start_junc
48,1,6360,9,78.572,46.479,1.216,138.572,0.350,0.225,1.853,start_junc
49,1,6360,10,78.520,46.400,1.216,54.799,0.048,0.201,2.024,start_junc
50,1,6360,11,78.454,46.323,1.216,118.089,0.159,0.251,2.356,start_junc
51,1,6360,12,78.415,46.279,1.216,113.257,0.100,0.259,2.488,start_junc
52,1,6360,13,78.373,46.265,1.216,95.773,0.100,0.251,2.667,start_junc
53,1,6360,14,78.321,46.230,1.216,75.904,0.089,0.239,2.555,start_junc
54,1,6360,15,78.282,46.201,1.216,32.326,0.039,0.193,2.360,start_junc
55,1,6360,16,78.229,46.195,1.216,29.868,0.039,0.193,2.868,start_junc
56,1,6360,17,78.158,46.195,1.216,23.481,0.039,0.193,2.984,start_junc
57,1,6360,18,78.084,46.193,1.216,13.464,0.039,0.193,2.962,start_junc
58,1,6362,1,75.146,24.591,0.154,104.785,0.165,0.218,3.153,start_junc
59,1,6362,2,75.070,24.592,0.154,71.846,0.165,0.218,3.079,start_junc
60,1,6362,3,74.993,24.598,0.154,40.431,0.165,0.218,2.987,start_junc
61,1,6366,1,44.910,4.270,0.079,28.360,0.110,0.136,1.875,start_junc
62,1,6366,2,44.922,4.191,0.079,13.093,0.110,0.136,1.588,start_junc
63,1,6370,1,53.781,10.255,0.187,23.557,0.347,0.144,2.467,start_junc
64,1,6370,2,53.744,10.226,0.187,20.506,0.347,0.144,2.431,start_junc
65,1,6370,3,53.679,10.214,0.187,14.760,0.347,0.144,2.706,start_junc
66,1,6370,4,53.683,10.141,0.187,9.200,0.381,0.080,2.255,start_junc
67,1,113,1,13.909,0.503,0.624,8.609,0.351,0.128,2.336,no_junc
68,1,113,2,13.882,0.457,0.624,11.707,0.359,0.147,2.390,no_junc
69,1,113,3,13.827,0.439,0.624,12.404,0.024,0.116,2.094,no_junc
70,1,113,4,13.814,0.377,0.624,20.763,0.175,0.154,2.399,no_junc
71,1,113,5,13.769,0.357,0.624,38.168,0.070,0.196,2.082,no_junc
72,1,113,6,13.737,0.302,0.624,44.709,0.070,0.195,2.108,no_junc
73,1,113,7,13.718,0.250,0.624,24.365,0.000,0.104,2.324,no_junc
74,1,113,8,13.687,0.215,0.624,73.028,0.195,0.196,2.038,no_junc
75,1,113,9,13.640,0.135,0.624,204.827,0.252,0.238,1.878,no_junc
76,1,113,10,13.610,0.071,0.624,199.754,0.164,0.231,1.868,no_junc
77,1,113,11,13.599,5.208E-11,0.624,178.127,0.114,0.225,1.571,no_junc
78,1,6377,1,76.365,6.849,0.160,28.646,0.117,0.143,1.919,start_junc
79,1,6377,2,76.304,6.775,0.160,17.595,0.112,0.063,2.071,start_junc
80,1,6377,3,76.240,6.776,0.160,10.391,0.112,0.063,2.482,start_junc
81,1,6383,1,81.839,22.426,0.318,67.022,0.012,0.195,5.035,start_junc
82,1,6383,2,81.847,22.498,0.318,28.541,0.098,0.138,4.849,start_junc
83,1,6383,3,81.864,22.572,0.318,19.240,0.142,0.121,4.770,start_junc
84,1,6383,4,81.859,22.649,0.318,9.611,0.142,0.121,4.592,start_junc
85,1,6383,5,81.920,22.718,0.318,3.879,0.142,0.121,4.949,start_junc
86,1,6387,1,78.455,10.514,0.165,37.585,0.046,0.179,3.188,start_junc
87,1,6387,2,78.384,10.536,0.165,26.694,0.046,0.179,3.277,start_junc
88,1,6387,3,78.306,10.581,0.165,13.603,0.046,0.179,3.438,start_junc
89,1,6391,1,38.797,23.447,0.142,55.105,0.031,0.207,1.253,start_junc
90,1,6391,2,38.801,23.377,0.142,44.864,0.031,0.207,1.337,start_junc
91,1,6391,3,38.824,23.309,0.142,20.936,0.031,0.207,1.248,start_junc
92,1,6394,1,45.574,12.202,0.077,46.072,0.068,0.156,4.427,start_junc
93,1,6394,2,45.580,12.279,0.077,20.041,0.006,0.085,4.665,start_junc
94,1,6396,1,62.997,27.504,1.187,25.127,0.015,0.150,1.844,start_junc
95,1,6396,2,62.977,27.433,1.187,66.192,0.025,0.201,1.750,start_junc
96,1,6396,3,62.983,27.359,1.187,134.098,0.071,0.220,1.779,start_junc
97,1,6396,4,62.979,27.278,1.187,194.980,0.088,0.233,1.598,start_junc
98,1,6396,5,62.977,27.206,1.187,221.640,0.116,0.236,1.571,start_junc
99,1,6396,6,62.979,27.130,1.187,204.558,0.113,0.234,1.626,start_junc
100,1,6396,7,62.974,27.056,1.187,187.574,0.116,0.236,1.650,start_junc
101,1,6396,8,62.970,26.983,1.187,184.774,0.080,0.239,1.625,start_junc
102,1,6396,9,62.965,26.912,1.187,186.865,0.022,0.238,1.565,start_junc
103,1,6396,10,62.959,26.839,1.187,85.926,0.293,0.170,1.491,start_junc
104,1,6396,11,62.966,26.764,1.187,202.952,0.045,0.234,1.598,start_junc
105,1,6396,12,62.964,26.690,1.187,202.197,0.060,0.233,1.603,start_junc
106,1,6396,13,62.967,26.618,1.187,153.427,0.027,0.224,1.548,start_junc
107,1,6396,14,62.962,26.542,1.187,64.979,0.117,0.179,1.669,start_junc
108,1,6396,15,62.954,26.468,1.187,30.942,0.013,0.109,1.743,start_junc
109,1,6396,16,62.947,26.396,1.187,19.525,0.013,0.109,1.726,start_junc
110,1,6396,17,62.938,26.324,1.187,9.130,0.013,0.109,1.710,start_junc
111,1,6400,1,38.453,18.227,0.070,0.000,0.000,0.000,3.402,start_junc
112,1,6400,2,38.387,18.247,0.070,126.669,0.245,0.202,3.515,start_junc
113,1,6408,1,46.109,8.614,0.393,182.295,0.000,0.316,3.655,start_junc
114,1,6408,2,46.021,8.648,0.393,32.050,0.458,0.179,3.418,start_junc
115,1,6408,3,45.955,8.653,0.393,58.816,0.387,0.233,3.171,start_junc
116,1,6408,4,45.855,8.715,0.393,57.339,0.235,0.238,3.794,start_junc
117,1,6408,5,45.766,8.789,0.393,21.141,0.049,0.255,4.021,start_junc
118,1,6412,1,31.318,7.651,0.173,59.218,0.088,0.220,2.257,start_junc
119,1,6412,2,31.263,7.621,0.173,15.501,0.079,0.140,2.676,start_junc
120,1,6412,3,31.239,7.584,0.173,14.142,0.079,0.140,2.390,start_junc
121,1,6412,4,31.174,7.579,0.173,8.298,0.079,0.140,2.700,start_junc
122,1,6415,1,75.810,14.485,0.447,53.704,0.030,0.166,1.404,start_junc
123,1,6415,2,75.825,14.414,0.447,52.896,0.026,0.027,1.422,start_junc
124,1,6415,3,75.890,14.342,0.447,17.897,0.026,0.027,1.139,start_junc
125,1,6415,4,75.966,14.273,0.447,5.108,0.026,0.027,0.881,start_junc
126,1,6415,5,76.025,14.189,0.447,5.926,0.026,0.027,1.147,start_junc
127,1,6415,6,76.040,14.119,0.447,7.375,0.026,0.027,1.455,start_junc
128,1,124,1,37.643,6.481,2.263,76.554,0.528,0.229,2.827,no_junc
129,1,124,2,37.580,6.460,2.263,107.574,0.528,0.229,2.515,no_junc
130,1,124,3,37.541,6.442,2.263,112.200,0.528,0.229,2.524,no_junc
131,1,124,4,37.499,6.397,2.263,125.971,0.528,0.229,2.448,no_junc
132,1,124,5,37.465,6.364,2.263,158.313,0.527,0.237,2.276,no_junc
133,1,124,6,37.420,6.330,2.263,142.118,0.495,0.224,2.405,no_junc
134,1,124,7,37.389,6.290,2.263,141.678,0.522,0.226,2.317,no_junc
135,1,124,8,37.343,6.261,2.263,127.911,0.497,0.214,2.454,no_junc
136,1,124,9,37.303,6.221,2.263,146.002,0.429,0.225,2.447,no_junc
137,1,124,10,37.265,6.190,2.263,129.812,0.452,0.219,2.355,no_junc
138,1,124,11,37.236,6.152,2.263,178.787,0.485,0.228,2.249,no_junc
139,1,124,12,37.197,6.110,2.263,166.131,0.222,0.228,2.280,no_junc
140,1,124,13,37.129,6.032,2.263,153.103,0.059,0.230,2.297,no_junc
141,1,124,14,37.059,5.956,2.263,127.965,0.152,0.225,2.403,no_junc
142,1,124,15,36.997,5.930,2.263,36.634,0.233,0.143,2.712,no_junc
143,1,124,16,36.969,5.909,2.263,49.228,0.008,0.182,2.589,no_junc
144,1,124,17,36.910,5.885,2.263,175.566,0.406,0.254,2.728,no_junc
145,1,124,18,36.839,5.877,2.263,169.746,0.084,0.280,2.943,no_junc
146,1,124,19,36.764,5.884,2.263,142.722,0.169,0.278,3.250,no_junc
147,1,124,20,36.699,5.901,2.263,157.615,0.245,0.276,3.557,no_junc
148,1,124,21,36.610,5.944,2.263,142.815,0.356,0.274,3.658,no_junc
149,1,124,22,36.565,5.969,2.263,197.578,0.399,0.273,4.167,no_junc
150,1,124,23,36.532,6.023,2.263,104.430,0.297,0.249,4.219,no_junc
151,1,124,24,36.501,6.109,2.263,103.827,0.322,0.245,4.515,no_junc
152,1,124,25,36.506,6.178,2.263,94.486,0.235,0.246,4.658,no_junc
153,1,124,26,36.521,6.253,2.263,78.663,0.072,0.243,4.838,no_junc
154,1,124,27,36.537,6.326,2.263,58.936,0.283,0.213,5.068,no_junc
155,1,124,28,36.565,6.379,2.263,49.557,0.283,0.210,5.408,no_junc
156,1,124,29,36.590,6.418,2.263,103.785,0.269,0.246,5.383,no_junc
157,1,124,30,36.627,6.460,2.263,134.685,0.052,0.261,5.523,no_junc
158,1,124,31,36.681,6.492,2.263,115.895,0.067,0.257,5.854,no_junc
159,1,124,32,36.713,6.502,2.263,112.835,0.067,0.256,5.797,no_junc
160,1,124,33,36.770,6.525,2.263,104.254,0.124,0.253,6.015,no_junc
161,1,124,34,36.838,6.540,2.263,32.810,0.391,0.178,6.126,no_junc
162,1,124,35,36.910,6.527,2.263,18.823,0.252,0.173,0.049,no_junc
163,1,124,36,36.978,6.459,2.263,7.814,0.148,0.167,0.519,no_junc
164,1,6419,1,73.781,63.680,0.378,130.387,0.254,0.272,4.590,start_junc
165,1,6419,2,73.748,63.749,0.378,111.834,0.254,0.258,4.180,start_junc
166,1,6419,3,73.707,63.796,0.378,17.544,0.131,0.164,4.152,start_junc
167,1,6419,4,73.670,63.817,0.378,22.736,0.184,0.181,3.890,start_junc
168,1,6419,5,73.615,63.842,0.378,22.434,0.184,0.181,3.730,start_junc
169,1,6419,6,73.617,63.908,0.378,16.445,0.184,0.181,4.068,start_junc
170,1,6419,7,73.618,63.978,0.378,4.431,0.184,0.181,4.249,start_junc
171,1,6423,1,53.456,8.620,0.227,28.788,0.259,0.130,3.207,start_junc
172,1,6423,2,53.390,8.643,0.227,18.632,0.170,0.110,3.356,start_junc
173,1,6423,3,53.313,8.689,0.227,13.063,0.170,0.110,3.540,start_junc
174,1,6423,4,53.315,8.756,0.227,6.742,0.170,0.110,3.974,start_junc
175,1,6427,1,60.072,19.706,0.076,18.866,0.039,0.120,1.570,start_junc
176,1,6427,2,60.094,19.633,0.076,31.655,0.490,0.213,1.507,start_junc
177,1,6430,1,69.261,47.720,1.311,44.446,0.104,0.196,4.750,start_junc
178,1,6430,2,69.276,47.790,1.311,18.708,0.277,0.134,4.961,start_junc
179,1,6430,3,69.337,47.867,1.311,17.967,0.120,0.185,5.328,start_junc
180,1,6430,4,69.413,47.936,1.311,31.324,0.067,0.225,5.810,start_junc
181,1,6430,5,69.474,47.964,1.311,49.400,0.157,0.225,5.851,start_junc
182,1,6430,6,69.491,47.980,1.311,61.403,0.330,0.230,6.084,start_junc
183,1,6430,7,69.529,47.979,1.311,20.910,0.099,0.157,5.642,start_junc
184,1,6430,8,69.562,48.002,1.311,32.540,0.099,0.181,5.925,start_junc
185,1,6430,9,69.627,48.025,1.311,62.076,0.126,0.214,5.877,start_junc
186,1,6430,10,69.681,48.054,1.311,142.251,0.107,0.252,5.734,start_junc
187,1,6430,11,69.717,48.068,1.311,137.345,0.107,0.252,5.749,start_junc
188,1,6430,12,69.770,48.102,1.311,168.747,0.108,0.257,5.759,start_junc
189,1,6430,13,69.858,48.148,1.311,118.170,0.087,0.244,5.866,start_junc
190,1,6430,14,69.920,48.174,1.311,118.022,0.131,0.241,5.898,start_junc
191,1,6430,15,70.010,48.214,1.311,115.562,0.029,0.244,5.779,start_junc
192,1,6430,16,70.067,48.246,1.311,125.687,0.020,0.249,5.836,start_junc
193,1,6430,17,70.136,48.273,1.311,119.543,0.014,0.251,6.026,start_junc
194,1,6430,18,70.225,48.290,1.311,98.267,0.115,0.238,5.974,start_junc
195,1,6430,19,70.292,48.312,1.311,36.992,0.260,0.178,5.949,start_junc
196,1,6430,20,70.361,48.335,1.311,102.254,0.277,0.251,6.060,start_junc
197,1,6434,1,71.307,4.634,0.619,98.254,0.427,0.219,1.698,start_junc
198,1,6434,2,71.262,4.552,0.619,105.695,0.427,0.219,2.055,start_junc
199,1,6434,3,71.232,4.494,0.619,86.365,0.427,0.219,2.079,start_junc
200,1,6434,4,71.196,4.403,0.619,156.812,0.183,0.252,1.959,start_junc
201,1,6434,5,71.183,4.337,0.619,118.783,0.072,0.248,1.777,start_junc
202,1,6434,6,71.173,4.265,0.619,57.859,0.010,0.206,1.740,start_junc
203,1,6434,7,71.165,4.192,0.619,25.440,0.039,0.158,1.662,start_junc
204,1,6434,8,71.178,4.118,0.619,18.577,0.039,0.158,1.467,start_junc
205,1,6434,9,71.185,4.045,0.619,7.688,0.039,0.158,1.510,start_junc
206,1,6439,1,40.993,14.511,1.954,116.975,0.323,0.214,2.201,start_junc
207,1,6439,2,40.958,14.482,1.954,85.726,0.263,0.195,2.502,start_junc
208,1,6439,3,40.918,14.444,1.954,98.643,0.148,0.221,2.287,start_junc
209,1,6439,4,40.863,14.445,1.954,132.626,0.037,0.246,2.638,start_junc
210,1,6439,5,40.806,14.417,1.954,180.430,0.279,0.254,2.736,start_junc
211,1,6439,6,40.737,14.401,1.954,155.412,0.087,0.259,2.923,start_junc
212,1,6439,7,40.662,14.390,1.954,184.054,0.200,0.266,3.099,start_junc
213,1,6439,8,40.584,14.394,1.954,173.913,0.163,0.269,3.340,start_junc
214,1,6439,9,40.515,14.414,1.954,246.317,0.206,0.276,3.513,start_junc
215,1,6439,10,40.451,14.437,1.954,204.276,0.207,0.269,3.508,start_junc
216,1,6439,11,40.365,14.483,1.954,211.419,0.165,0.271,3.803,start_junc
217,1,6439,12,40.317,14.520,1.954,186.364,0.166,0.271,3.734,start_junc
218,1,6439,13,40.283,14.541,1.954,202.065,0.122,0.273,3.710,start_junc
219,1,6439,14,40.231,14.576,1.954,169.966,0.149,0.262,3.724,start_junc
220,1,6439,15,40.195,14.591,1.954,155.459,0.149,0.262,3.692,start_junc
221,1,6439,16,40.143,14.625,1.954,134.441,0.107,0.256,3.642,start_junc
222,1,6439,17,40.087,14.656,1.954,157.026,0.127,0.267,3.665,start_junc
223,1,6439,18,40.056,14.671,1.954,176.802,0.140,0.270,3.594,start_junc
224,1,6439,19,39.999,14.704,1.954,127.209,0.137,0.252,3.482,start_junc
225,1,6439,20,39.937,14.731,1.954,154.124,0.123,0.257,3.559,start_junc
226,1,6439,21,39.906,14.741,1.954,138.802,0.123,0.255,3.636,start_junc
227,1,6439,22,39.848,14.763,1.954,125.400,0.187,0.248,3.409,start_junc
228,1,6439,23,39.781,14.784,1.954,100.634,0.058,0.246,3.482,start_junc
229,1,6439,24,39.722,14.821,1.954,129.071,0.091,0.263,3.518,start_junc
230,1,6439,25,39.630,14.847,1.954,176.242,0.149,0.265,3.474,start_junc
231,1,6439,26,39.560,14.870,1.954,192.869,0.021,0.271,3.252,start_junc
232,1,6439,27,39.484,14.861,1.954,157.337,0.107,0.265,3.005,start_junc
233,1,6439,28,39.412,14.861,1.954,132.741,0.178,0.258,3.213,start_junc
234,1,6439,29,39.342,14.876,1.954,75.547,0.151,0.237,3.310,start_junc
235,1,6439,30,39.263,14.861,1.954,23.252,0.126,0.173,2.999,start_junc
236,1,6439,31,39.190,14.855,1.954,17.551,0.126,0.173,3.020,start_junc
237,1,6442,1,38.604,29.482,0.127,27.806,0.128,0.139,2.646,both_junc
238,1,6442,2,38.586,29.425,0.127,21.091,0.128,0.139,2.240,both_junc
239,1,6442,3,38.519,29.427,0.127,13.063,0.128,0.139,2.554,both_junc
240,1,6444,1,56.224,46.329,0.082,51.853,0.191,0.176,1.826,start_junc
241,1,6444,2,56.231,46.248,0.082,32.137,0.191,0.176,1.502,start_junc
242,1,6447,1,74.746,23.712,1.457,171.291,0.056,0.248,2.305,start_junc
243,1,6447,2,74.702,23.679,1.457,204.061,0.056,0.248,2.514,start_junc
244,1,6447,3,74.650,23.641,1.457,239.913,0.128,0.259,2.667,start_junc
245,1,6447,4,74.617,23.623,1.457,242.379,0.103,0.266,2.506,start_junc
246,1,6447,5,74.573,23.586,1.457,246.128,0.073,0.266,2.412,start_junc
247,1,6447,6,74.536,23.551,1.457,249.447,0.073,0.264,2.360,start_junc
248,1,6447,7,74.502,23.512,1.457,250.496,0.161,0.267,2.331,start_junc
249,1,6447,8,74.465,23.476,1.457,251.559,0.151,0.265,2.367,start_junc
250,1,6447,9,74.433,23.438,1.457,252.567,0.184,0.259,2.254,start_junc
251,1,6447,10,74.394,23.399,1.457,234.922,0.210,0.251,2.353,start_junc
252,1,6447,11,74.362,23.358,1.457,152.208,0.301,0.228,2.343,start_junc
253,1,6447,12,74.324,23.320,1.457,124.107,0.266,0.223,2.290,start_junc
254,1,6447,13,74.276,23.288,1.457,89.349,0.165,0.216,2.607,start_junc
255,1,6447,14,74.242,23.265,1.457,153.739,0.189,0.245,2.518,start_junc
256,1,6447,15,74.185,23.248,1.457,272.988,0.371,0.272,2.750,start_junc
257,1,6447,16,74.119,23.226,1.457,201.107,0.355,0.271,2.894,start_junc
258,1,6447,17,74.041,23.228,1.457,229.091,0.337,0.269,3.382,start_junc
259,1,6447,18,73.981,23.253,1.457,242.611,0.322,0.268,3.726,start_junc
260,1,6447,19,73.942,23.271,1.457,137.296,0.374,0.247,3.772,start_junc
261,1,6447,20,73.911,23.320,1.457,111.028,0.314,0.233,4.058,start_junc
262,1,6447,21,73.874,23.366,1.457,128.108,0.232,0.242,4.065,start_junc
263,1,6447,22,73.844,23.407,1.457,177.988,0.078,0.265,3.853,start_junc
264,1,6447,23,73.810,23.447,1.457,121.620,0.005,0.252,4.102,start_junc
265,1,6447,24,73.766,23.537,1.457,29.333,0.071,0.174,4.265,start_junc
266,1,6447,25,73.744,23.601,1.457,16.693,0.023,0.135,4.341,start_junc
267,1,6447,26,73.753,23.677,1.457,18.956,0.345,0.179,4.596,start_junc
268,1,134,1,48.020,31.207,1.958,3.649,0.843,0.115,4.150,no_junc
269,1,134,2,48.034,31.212,1.958,4.149,0.814,0.137,2.659,no_junc
270,1,134,3,47.979,31.226,1.958,2.409,0.600,0.127,2.115,no_junc
271,1,134,4,47.892,31.173,1.958,5.307,0.242,0.068,1.691,no_junc
272,1,134,5,47.865,31.103,1.958,12.604,0.011,0.008,1.562,no_junc
273,1,134,6,47.865,31.029,1.958,19.709,0.012,0.043,1.539,no_junc
274,1,134,7,47.869,30.955,1.958,23.978,0.014,0.077,1.579,no_junc
275,1,134,8,47.865,30.882,1.958,36.808,0.063,0.149,1.505,no_junc
276,1,134,9,47.869,30.809,1.958,67.418,0.123,0.182,1.371,no_junc
277,1,134,10,47.885,30.739,1.958,120.900,0.039,0.217,1.359,no_junc
278,1,134,11,47.900,30.666,1.958,150.967,0.035,0.229,1.435,no_junc
279,1,134,12,47.902,30.585,1.958,164.635,0.011,0.232,1.503,no_junc
280,1,134,13,47.908,30.511,1.958,177.999,0.042,0.234,1.476,no_junc
281,1,134,14,47.919,30.439,1.958,197.549,0.076,0.236,1.470,no_junc
282,1,134,15,47.923,30.368,1.958,206.577,0.111,0.236,1.602,no_junc
283,1,134,16,47.921,30.293,1.958,205.447,0.112,0.235,1.547,no_junc
284,1,134,17,47.924,30.220,1.958,209.321,0.091,0.237,1.561,no_junc
285,1,134,18,47.919,30.148,1.958,208.821,0.071,0.240,1.620,no_junc
286,1,134,19,47.918,30.073,1.958,204.389,0.050,0.241,1.563,no_junc
287,1,134,20,47.916,30.000,1.958,181.681,0.042,0.237,1.598,no_junc
288,1,134,21,47.913,29.927,1.958,159.462,0.065,0.233,1.613,no_junc
289,1,134,22,47.900,29.856,1.958,149.811,0.191,0.230,1.659,no_junc
290,1,134,23,47.865,29.780,1.958,84.905,0.077,0.219,2.002,no_junc
291,1,134,24,47.795,29.703,1.958,162.399,0.105,0.262,2.374,no_junc
292,1,134,25,47.719,29.633,1.958,42.745,0.014,0.203,2.370,no_junc
293,1,134,26,47.653,29.610,1.958,22.505,0.057,0.172,2.843,no_junc
294,1,134,27,47.567,29.571,1.958,16.155,0.057,0.172,2.706,no_junc
295,1,6449,1,57.666,26.406,0.099,164.984,0.082,0.225,1.119,both_junc
296,1,6449,2,57.675,26.477,0.099,72.682,0.076,0.195,1.350,both_junc
297,1,6449,3,57.703,26.473,0.099,93.164,0.076,0.196,1.748,both_junc
298,1,6452,1,57.586,2.736,0.209,145.428,0.200,0.242,3.860,start_junc
299,1,6452,2,57.566,2.792,0.209,40.161,0.038,0.187,4.406,start_junc
300,1,6452,3,57.561,2.866,0.209,19.727,0.072,0.133,4.599,start_junc
301,1,6452,4,57.566,2.941,0.209,9.708,0.072,0.133,4.741,start_junc
302,1,6456,1,77.201,29.763,2.259,94.635,0.221,0.239,3.387,start_junc
303,1,6456,2,77.130,29.756,2.259,131.895,0.049,0.260,3.179,start_junc
304,1,6456,3,77.056,29.765,2.259,131.502,0.088,0.251,3.243,start_junc
305,1,6456,4,76.984,29.776,2.259,147.778,0.103,0.254,3.324,start_junc
306,1,6456,5,76.915,29.793,2.259,148.629,0.073,0.256,3.435,start_junc
307,1,6456,6,76.864,29.819,2.259,149.201,0.098,0.259,3.742,start_junc
308,1,6456,7,76.827,29.838,2.259,141.805,0.098,0.259,3.742,start_junc
309,1,6456,8,76.785,29.875,2.259,128.967,0.070,0.250,3.911,start_junc
310,1,6456,9,76.747,29.911,2.259,116.406,0.023,0.248,3.954,start_junc
311,1,6456,10,76.721,29.952,2.259,88.244,0.046,0.236,4.015,start_junc
312,1,6456,11,76.683,29.995,2.259,94.211,0.042,0.237,4.140,start_junc
313,1,6456,12,76.651,30.061,2.259,94.776,0.167,0.245,4.410,start_junc
314,1,6456,13,76.617,30.147,2.259,88.236,0.042,0.245,4.348,start_junc
315,1,6456,14,76.591,30.210,2.259,110.910,0.074,0.252,4.335,start_junc
316,1,6456,15,76.569,30.297,2.259,126.253,0.167,0.247,4.578,start_junc
317,1,6456,16,76.562,30.368,2.259,118.100,0.119,0.241,4.657,start_junc
318,1,6456,17,76.558,30.441,2.259,103.923,0.032,0.233,4.664,start_junc
319,1,6456,18,76.554,30.515,2.259,96.395,0.018,0.226,4.661,start_junc
320,1,6456,19,76.549,30.588,2.259,96.403,0.011,0.223,4.677,start_junc
321,1,6456,20,76.548,30.661,2.259,93.276,0.009,0.221,4.708,start_junc
322,1,6456,21,76.550,30.735,2.259,96.538,0.046,0.224,4.768,start_junc
323,1,6456,22,76.558,30.806,2.259,96.079,0.026,0.224,4.870,start_junc
324,1,6456,23,76.572,30.877,2.259,85.930,0.031,0.222,4.883,start_junc
325,1,6456,24,76.580,30.963,2.259,75.347,0.017,0.223,4.903,start_junc
326,1,6456,25,76.592,31.033,2.259,71.676,0.059,0.223,4.876,start_junc
327,1,6456,26,76.603,31.103,2.259,80.544,0.172,0.225,4.769,start_junc
328,1,6456,27,76.607,31.177,2.259,71.711,0.201,0.217,4.794,start_junc
329,1,6456,28,76.613,31.249,2.259,78.987,0.211,0.217,4.681,start_junc
330,1,6456,29,76.605,31.321,2.259,79.562,0.191,0.220,4.566,start_junc
331,1,6456,30,76.593,31.395,2.259,88.741,0.182,0.230,4.642,start_junc
332,1,6456,31,76.577,31.465,2.259,80.079,0.165,0.233,4.592,start_junc
