 ,Frame,Contour ID,Pos.,X,Y,Length,Contrast,Asymmetry,Line width,Angle of normal,Class
1,1,5583,1,32.429,12.358,0.490,19.687,0.231,0.151,0.558,both_junc
2,1,5583,2,32.475,12.311,0.490,32.009,0.397,0.203,0.528,both_junc
3,1,5583,3,32.500,12.280,0.490,21.219,0.397,0.190,0.742,both_junc
4,1,5583,4,32.578,12.210,0.490,10.064,0.047,0.184,0.794,both_junc
5,1,5583,5,32.615,12.175,0.490,9.930,0.091,0.181,0.794,both_junc
6,1,5583,6,32.652,12.137,0.490,5.467,0.036,0.087,0.794,both_junc
7,1,5583,7,32.687,12.100,0.490,5.580,0.014,0.078,0.794,both_junc
8,1,5583,8,32.724,12.062,0.490,5.867,0.008,0.069,0.794,both_junc
9,1,5583,9,32.766,12.003,0.490,5.867,0.012,0.179,2.134,both_junc
10,1,5586,1,20.728,21.840,0.542,170.945,0.450,0.277,1.840,start_junc
11,1,5586,2,20.715,21.769,0.542,170.945,0.299,0.267,1.813,start_junc
12,1,5586,3,20.685,21.683,0.542,170.945,0.066,0.247,1.913,start_junc
13,1,5586,4,20.658,21.618,0.542,134.166,0.063,0.234,1.903,start_junc
14,1,5586,5,20.634,21.554,0.542,115.844,0.106,0.228,1.919,start_junc
15,1,5586,6,20.595,21.468,0.542,45.348,0.393,0.133,1.927,start_junc
16,1,5586,7,20.584,21.397,0.542,54.586,0.475,0.172,1.682,start_junc
17,1,5586,8,20.601,21.325,0.542,51.234,0.406,0.205,1.432,start_junc
18,1,5590,1,28.757,33.132,0.087,28.920,0.450,0.218,2.893,start_junc
19,1,5590,2,28.671,33.123,0.087,14.932,0.299,0.218,3.285,start_junc
20,1,5600,1,29.529,16.077,0.923,201.816,0.232,0.269,4.009,start_junc
21,1,5600,2,29.481,16.094,0.923,173.441,0.232,0.269,3.548,start_junc
22,1,5600,3,29.412,16.106,0.923,166.359,0.018,0.271,3.323,start_junc
23,1,5600,4,29.341,16.118,0.923,134.172,0.057,0.259,3.332,start_junc
24,1,5600,5,29.274,16.132,0.923,103.039,0.097,0.241,3.455,start_junc
25,1,5600,6,29.185,16.158,0.923,117.999,0.206,0.237,3.448,start_junc
26,1,5600,7,29.118,16.179,0.923,138.723,0.330,0.240,3.450,start_junc
27,1,5600,8,29.051,16.201,0.923,142.504,0.339,0.244,3.435,start_junc
28,1,5600,9,28.961,16.233,0.923,139.075,0.454,0.240,3.646,start_junc
29,1,5600,10,28.904,16.265,0.923,143.966,0.447,0.244,3.607,start_junc
30,1,5600,11,28.817,16.314,0.923,216.926,0.471,0.274,3.668,start_junc
31,1,5600,12,28.761,16.347,0.923,154.961,0.433,0.265,3.581,start_junc
32,1,5600,13,28.729,16.355,0.923,165.354,0.433,0.273,3.599,start_junc
33,1,5600,14,28.678,16.402,0.923,75.642,0.142,0.263,3.451,start_junc
34,1,5606,1,21.521,5.622,0.422,33.935,0.082,0.177,5.705,start_junc
35,1,5606,2,21.525,5.669,0.422,26.677,0.081,0.151,5.094,start_junc
36,1,5606,3,21.554,5.730,0.422,49.016,0.068,0.192,5.159,start_junc
37,1,5606,4,21.612,5.812,0.422,54.137,0.110,0.209,5.349,start_junc
38,1,5606,5,21.649,5.861,0.422,62.776,0.312,0.220,5.300,start_junc
39,1,5606,6,21.684,5.889,0.422,14.274,0.050,0.126,5.525,start_junc
40,1,5606,7,21.717,5.938,0.422,13.750,0.050,0.126,5.323,start_junc
41,1,5606,8,21.739,5.974,0.422,9.568,0.050,0.126,5.346,start_junc
42,1,5612,1,24.641,22.328,0.095,47.452,0.053,0.154,2.802,start_junc
43,1,5612,2,24.556,22.285,0.095,41.276,0.026,0.193,2.748,start_junc
44,1,5615,1,26.856,0.107,2.176,95.805,0.019,0.274,2.711,start_junc
45,1,5615,2,26.822,0.101,2.176,95.909,0.019,0.274,2.622,start_junc
46,1,5615,3,26.763,0.077,2.176,106.867,0.019,0.274,2.762,start_junc
47,1,5615,4,26.701,0.051,2.176,97.342,0.019,0.274,2.718,start_junc
48,1,5615,5,26.617,-1.083E-4,2.176,28.433,0.013,0.234,3.142,start_junc
49,1,5615,6,26.544,-7.222E-5,2.176,35.549,0.009,0.204,3.142,start_junc
50,1,5615,7,26.470,-3.611E-5,2.176,32.536,0.004,0.175,3.142,start_junc
51,1,5615,8,26.397,-1.842E-18,2.176,29.775,0.000,0.145,3.142,start_junc
52,1,5615,9,26.323,3.698E-19,2.176,34.308,0.000,0.145,3.142,start_junc
53,1,5615,10,26.250,-6.882E-19,2.176,37.698,0.000,0.145,3.142,start_junc
54,1,5615,11,26.176,4.394E-19,2.176,41.006,0.000,0.145,3.142,start_junc
55,1,5615,12,26.103,1.271E-18,2.176,44.711,0.000,0.145,3.142,start_junc
56,1,5615,13,26.029,-3.063E-19,2.176,47.048,0.000,0.145,3.142,start_junc
57,1,5615,14,25.956,-6.274E-19,2.176,47.273,0.000,0.145,3.142,start_junc
58,1,5615,15,25.882,3.305E-19,2.176,44.077,0.000,0.145,3.142,start_junc
59,1,5615,16,25.808,1.068E-18,2.176,40.027,0.000,0.145,3.142,start_junc
60,1,5615,17,25.735,1.678E-19,2.176,36.422,0.000,0.145,3.142,start_junc
61,1,5615,18,25.661,-3.424E-18,2.176,33.218,0.000,0.145,3.142,start_junc
