 ,Frame,Contour ID,Pos.,X,Y,Length,Contrast,Asymmetry,Line width,Angle of normal,Class
1,1,5351,1,28.970,-1.842E-18,0.074,31.848,0.000,0.145,3.142,start_junc
2,1,5351,2,28.897,-4.176E-18,0.074,14.226,0.000,0.145,3.142,start_junc
3,1,5355,1,24.114,19.817,0.068,0.000,0.000,0.000,6.204,start_junc
4,1,5355,2,24.182,19.813,0.068,0.000,0.000,0.000,6.023,start_junc
5,1,5360,1,31.433,15.470,0.408,30.017,0.094,0.164,2.449,start_junc
6,1,5360,2,31.387,15.468,0.408,18.728,0.080,0.097,2.787,start_junc
7,1,5360,3,31.319,15.475,0.408,24.369,0.130,0.157,3.021,start_junc
8,1,5360,4,31.246,15.474,0.408,56.244,0.183,0.222,3.041,start_junc
9,1,5360,5,31.173,15.464,0.408,30.084,0.034,0.195,2.992,start_junc
10,1,5360,6,31.100,15.463,0.408,17.307,0.133,0.155,3.008,start_junc
11,1,5360,7,31.027,15.449,0.408,30.820,0.485,0.216,2.926,start_junc
12,1,5365,1,17.362,8.748,0.072,16.798,0.117,0.093,1.805,start_junc
13,1,5365,2,17.341,8.679,0.072,12.141,0.117,0.093,1.799,start_junc
14,1,5368,1,35.011,10.738,1.112,51.637,0.360,0.265,4.443,start_junc
15,1,5368,2,35.000,10.809,1.112,51.637,0.104,0.168,4.512,start_junc
16,1,5368,3,34.994,10.881,1.112,204.798,0.297,0.251,4.578,start_junc
17,1,5368,4,34.992,10.955,1.112,219.504,0.253,0.258,4.676,start_junc
18,1,5368,5,34.991,11.029,1.112,208.297,0.248,0.256,4.677,start_junc
19,1,5368,6,34.984,11.101,1.112,205.516,0.249,0.252,4.590,start_junc
20,1,5368,7,34.975,11.172,1.112,189.260,0.227,0.246,4.558,start_junc
21,1,5368,8,34.964,11.245,1.112,183.530,0.239,0.244,4.576,start_junc
22,1,5368,9,34.957,11.327,1.112,150.888,0.299,0.238,4.585,start_junc
23,1,5368,10,34.959,11.396,1.112,120.738,0.318,0.232,4.742,start_junc
24,1,5368,11,34.967,11.468,1.112,93.352,0.231,0.223,4.778,start_junc
25,1,5368,12,34.966,11.546,1.112,63.193,0.079,0.215,4.665,start_junc
26,1,5368,13,34.963,11.619,1.112,47.308,0.019,0.207,4.669,start_junc
27,1,5368,14,34.966,11.693,1.112,39.084,0.053,0.202,4.660,start_junc
28,1,5368,15,34.963,11.771,1.112,47.404,0.162,0.228,4.552,start_junc
29,1,5368,16,34.984,11.843,1.112,27.083,0.317,0.222,5.046,start_junc
30,1,5373,1,26.028,15.000,0.648,113.037,0.532,0.258,2.026,start_junc
31,1,5373,2,25.966,14.919,0.648,90.051,0.316,0.237,2.155,start_junc
32,1,5373,3,25.929,14.874,0.648,65.761,0.091,0.238,2.235,start_junc
33,1,5373,4,25.895,14.840,0.648,51.659,0.318,0.216,2.349,start_junc
34,1,5373,5,25.857,14.797,0.648,24.768,0.334,0.195,2.205,start_junc
35,1,5373,6,25.833,14.759,0.648,27.172,0.362,0.196,2.257,start_junc
36,1,5373,7,25.794,14.715,0.648,6.439,0.212,0.120,2.124,start_junc
37,1,5373,8,25.738,14.630,0.648,12.003,0.071,0.202,2.117,start_junc
38,1,5373,9,25.707,14.575,0.648,30.628,0.016,0.253,2.117,start_junc
39,1,5373,10,25.687,14.543,0.648,30.628,0.016,0.253,2.117,start_junc
40,1,5373,11,25.652,14.476,0.648,55.606,0.016,0.253,0.802,start_junc
41,1,5379,1,22.932,9.853,0.568,74.474,0.250,0.229,1.547,start_junc
42,1,5379,2,22.948,9.780,0.568,33.746,0.362,0.198,1.429,start_junc
43,1,5379,3,23.001,9.699,0.568,25.382,0.322,0.168,1.141,start_junc
44,1,5379,4,23.016,9.633,0.568,27.831,0.330,0.195,1.217,start_junc
45,1,5379,5,23.080,9.553,0.568,61.827,0.343,0.235,0.986,start_junc
46,1,5379,6,23.116,9.503,0.568,105.019,0.228,0.270,0.998,start_junc
47,1,5379,7,23.141,9.469,0.568,70.831,0.008,0.257,0.902,start_junc
48,1,5379,8,23.168,9.416,0.568,84.919,0.245,0.276,1.020,start_junc
49,1,5379,9,23.231,9.404,0.568,72.421,0.245,0.276,0.521,start_junc
50,1,5389,1,24.406,10.592,0.360,142.271,0.050,0.271,2.222,both_junc
51,1,5389,2,24.377,10.552,0.360,162.544,0.050,0.271,2.395,both_junc
52,1,5389,3,24.341,10.512,0.360,157.828,0.050,0.271,2.291,both_junc
53,1,5389,4,24.303,10.466,0.360,134.719,0.050,0.271,2.195,both_junc
54,1,5389,5,24.267,10.438,0.360,89.156,0.050,0.271,2.396,both_junc
55,1,5389,6,24.231,10.383,0.360,62.570,0.050,0.271,2.009,both_junc
56,1,5389,7,24.187,10.368,0.360,44.839,0.050,0.271,1.822,both_junc
57,1,5389,8,24.148,10.373,0.360,106.020,0.050,0.271,1.404,both_junc
58,1,108,1,22.426,5.871E-17,1.544,0.837,0.000,0.145,3.142,no_junc
59,1,108,2,22.353,-6.621E-17,1.544,3.450,0.000,0.145,3.142,no_junc
60,1,108,3,22.279,-5.777E-16,1.544,3.743,0.000,0.145,3.142,no_junc
61,1,108,4,22.206,4.649E-18,1.544,6.135,0.000,0.145,3.142,no_junc
62,1,108,5,22.132,4.319E-18,1.544,11.264,0.000,0.145,3.142,no_junc
63,1,108,6,22.059,-5.386E-20,1.544,21.732,0.000,0.145,3.142,no_junc
64,1,108,7,21.985,-1.602E-18,1.544,34.261,0.000,0.145,3.142,no_junc
65,1,108,8,21.911,-3.244E-18,1.544,41.291,0.000,0.145,3.142,no_junc
66,1,108,9,21.838,-3.962E-19,1.544,45.547,0.000,0.145,3.142,no_junc
67,1,108,10,21.764,-1.028E-18,1.544,42.005,0.000,0.145,3.142,no_junc
68,1,108,11,21.691,-3.787E-18,1.544,43.872,0.000,0.145,3.142,no_junc
69,1,108,12,21.617,-3.597E-18,1.544,39.626,0.000,0.145,3.142,no_junc
70,1,108,13,21.544,-3.653E-18,1.544,41.596,0.000,0.145,3.142,no_junc
71,1,108,14,21.470,-3.112E-18,1.544,33.036,0.000,0.145,3.142,no_junc
72,1,108,15,21.397,-4.298E-18,1.544,27.458,0.000,0.145,3.142,no_junc
73,1,108,16,21.323,-6.073E-18,1.544,18.079,0.000,0.145,3.142,no_junc
74,1,108,17,21.250,-9.360E-18,1.544,12.904,0.000,0.145,3.142,no_junc
75,1,108,18,21.176,-7.562E-18,1.544,9.899,0.000,0.145,3.142,no_junc
76,1,108,19,21.103,8.162E-18,1.544,10.425,0.000,0.145,3.142,no_junc
77,1,108,20,21.029,1.091E-17,1.544,11.256,0.000,0.145,3.142,no_junc
78,1,108,21,20.956,3.868E-18,1.544,14.145,0.000,0.145,3.142,no_junc
