 ,Frame,Contour ID,Pos.,X,Y,Length,Contrast,Asymmetry,Line width,Angle of normal,Class
1,1,5326,1,28.250,7.869,0.145,264.510,0.714,0.258,1.498,start_junc
2,1,5326,2,28.248,7.795,0.145,264.510,0.697,0.261,1.494,start_junc
3,1,5326,3,28.262,7.725,0.145,264.510,0.697,0.261,1.413,start_junc
4,1,5329,1,16.512,12.138,0.087,120.906,0.714,0.214,1.436,start_junc
5,1,5329,2,16.502,12.052,0.087,51.976,0.714,0.214,1.787,start_junc
6,1,5333,1,20.642,3.565,2.054,136.723,0.042,0.278,2.646,both_junc
7,1,5333,2,20.584,3.535,2.054,164.060,0.042,0.278,2.509,both_junc
8,1,5333,3,20.535,3.497,2.054,181.597,0.042,0.278,2.579,both_junc
9,1,5333,4,20.500,3.479,2.054,198.800,0.042,0.278,2.581,both_junc
10,1,5333,5,20.447,3.446,2.054,184.095,0.042,0.278,2.559,both_junc
11,1,5333,6,20.396,3.413,2.054,175.082,0.042,0.278,2.559,both_junc
12,1,5333,7,20.366,3.384,2.054,156.352,0.042,0.278,2.361,both_junc
13,1,5333,8,20.323,3.348,2.054,151.409,0.042,0.278,2.429,both_junc
14,1,5333,9,20.291,3.312,2.054,149.180,0.042,0.278,2.373,both_junc
15,1,5333,10,20.254,3.289,2.054,206.739,0.042,0.278,2.095,both_junc
16,1,5333,11,20.220,3.236,2.054,237.339,0.042,0.278,2.321,both_junc
17,1,5333,12,20.184,3.195,2.054,244.947,0.042,0.278,2.391,both_junc
18,1,5333,13,20.145,3.163,2.054,255.076,0.042,0.278,2.391,both_junc
19,1,5333,14,20.111,3.128,2.054,268.154,0.042,0.278,2.298,both_junc
20,1,5333,15,20.070,3.092,2.054,244.730,0.042,0.278,2.422,both_junc
21,1,5333,16,20.030,3.054,2.054,221.269,0.042,0.278,2.412,both_junc
22,1,5333,17,19.992,3.022,2.054,200.136,0.042,0.278,2.377,both_junc
23,1,5333,18,19.969,2.983,2.054,180.607,0.042,0.278,2.206,both_junc
24,1,5333,19,19.924,2.943,2.054,154.788,0.042,0.278,2.290,both_junc
25,1,5333,20,19.889,2.899,2.054,130.803,0.042,0.278,2.427,both_junc
26,1,5333,21,19.857,2.864,2.054,110.376,0.114,0.238,2.287,both_junc
27,1,5333,22,19.817,2.823,2.054,50.191,0.301,0.191,2.254,both_junc
28,1,5333,23,19.789,2.785,2.054,45.250,0.301,0.187,2.308,both_junc
29,1,5333,24,19.751,2.745,2.054,21.693,0.292,0.129,2.287,both_junc
30,1,5333,25,19.712,2.713,2.054,32.773,0.463,0.177,2.422,both_junc
31,1,5333,26,19.683,2.666,2.054,88.769,0.655,0.231,2.272,both_junc
32,1,5333,27,19.645,2.635,2.054,65.909,0.623,0.237,2.324,both_junc
33,1,5333,28,19.609,2.594,2.054,211.526,0.591,0.280,2.299,both_junc
