 ,Frame,Contour ID,Pos.,X,Y,Length,Contrast,Asymmetry,Line width,Angle of normal,Class
1,1,5642,1,17.755,28.568,0.987,61.155,0.319,0.278,2.362,both_junc
2,1,5642,2,17.735,28.523,0.987,99.334,0.319,0.278,1.981,both_junc
3,1,5642,3,17.703,28.478,0.987,169.994,0.319,0.278,2.477,both_junc
4,1,5642,4,17.658,28.439,0.987,103.763,0.378,0.256,2.516,both_junc
5,1,5642,5,17.622,28.416,0.987,113.211,0.378,0.256,2.511,both_junc
6,1,5642,6,17.574,28.381,0.987,76.612,0.393,0.234,2.540,both_junc
7,1,5642,7,17.525,28.343,0.987,79.216,0.395,0.241,2.570,both_junc
8,1,5642,8,17.488,28.328,0.987,107.460,0.380,0.247,2.606,both_junc
9,1,5642,9,17.433,28.297,0.987,160.560,0.311,0.273,2.631,both_junc
10,1,5642,10,17.348,28.250,0.987,167.060,0.399,0.273,2.833,both_junc
11,1,5642,11,17.284,28.224,0.987,208.366,0.462,0.273,2.747,both_junc
12,1,5642,12,17.226,28.189,0.987,207.007,0.524,0.273,2.728,both_junc
13,1,5642,13,17.196,28.184,0.987,243.350,0.524,0.274,2.722,both_junc
14,1,5642,14,17.132,28.161,0.987,146.254,0.326,0.275,2.777,both_junc
15,1,5642,15,17.067,28.137,0.987,17.067,0.026,0.152,2.803,both_junc
16,1,5642,16,16.980,28.102,0.987,21.114,0.295,0.157,2.803,both_junc
17,1,5642,17,16.920,28.091,0.987,23.293,0.295,0.157,4.350,both_junc
18,1,5648,1,13.531,4.333,0.252,85.404,0.556,0.236,2.795,start_junc
19,1,5648,2,13.456,4.327,0.252,49.460,0.556,0.236,3.137,start_junc
20,1,5648,3,13.375,4.396,0.252,64.416,0.556,0.236,3.562,start_junc
21,1,5648,4,13.306,4.388,0.252,48.011,0.556,0.236,3.244,start_junc
22,1,5660,1,29.802,10.671,0.269,28.915,0.193,0.167,1.203,start_junc
23,1,5660,2,29.840,10.580,0.269,33.166,0.193,0.167,1.017,start_junc
24,1,5660,3,29.872,10.525,0.269,31.755,0.193,0.167,1.068,start_junc
25,1,5660,4,29.915,10.503,0.269,34.372,0.193,0.167,0.784,start_junc
26,1,5660,5,29.935,10.447,0.269,17.345,0.193,0.167,0.993,start_junc
27,1,5668,1,28.088,3.602,1.743,202.394,0.316,0.262,2.476,start_junc
28,1,5668,2,28.029,3.574,1.743,238.524,0.316,0.262,2.678,start_junc
29,1,5668,3,27.939,3.533,1.743,264.332,0.316,0.262,2.693,start_junc
30,1,5668,4,27.883,3.501,1.743,262.806,0.316,0.262,2.625,start_junc
31,1,5668,5,27.849,3.482,1.743,230.535,0.316,0.262,2.539,start_junc
32,1,5668,6,27.800,3.446,1.743,235.916,0.316,0.262,2.572,start_junc
33,1,5668,7,27.714,3.392,1.743,204.195,0.316,0.262,2.592,start_junc
34,1,5668,8,27.658,3.359,1.743,166.100,0.316,0.262,2.713,start_junc
35,1,5668,9,27.626,3.349,1.743,162.839,0.316,0.262,2.665,start_junc
36,1,5668,10,27.569,3.317,1.743,159.692,0.316,0.262,2.688,start_junc
37,1,5668,11,27.512,3.288,1.743,144.565,0.316,0.262,2.625,start_junc
38,1,5668,12,27.475,3.265,1.743,151.528,0.316,0.262,2.439,start_junc
39,1,5668,13,27.435,3.227,1.743,145.039,0.316,0.262,2.350,start_junc
40,1,5668,14,27.400,3.195,1.743,165.304,0.316,0.262,2.474,start_junc
41,1,5668,15,27.357,3.157,1.743,165.705,0.316,0.262,2.441,start_junc
42,1,5668,16,27.277,3.092,1.743,185.519,0.316,0.262,2.523,start_junc
43,1,5668,17,27.232,3.055,1.743,200.451,0.316,0.262,2.471,start_junc
44,1,5668,18,27.194,3.026,1.743,192.195,0.316,0.262,2.383,start_junc
45,1,5668,19,27.161,2.989,1.743,201.624,0.316,0.262,2.291,start_junc
46,1,5668,20,27.122,2.951,1.743,230.445,0.316,0.262,2.354,start_junc
47,1,5668,21,27.094,2.911,1.743,224.902,0.316,0.262,2.276,start_junc
48,1,5668,22,27.049,2.877,1.743,248.721,0.316,0.262,2.383,start_junc
49,1,5668,23,27.011,2.837,1.743,220.902,0.316,0.262,2.432,start_junc
50,1,5668,24,26.972,2.809,1.743,162.982,0.417,0.241,2.434,start_junc
51,1,5668,25,26.926,2.774,1.743,136.248,0.351,0.240,2.499,start_junc
52,1,5668,26,26.894,2.739,1.743,47.445,0.429,0.170,2.380,start_junc
53,1,5668,27,26.847,2.709,1.743,37.197,0.305,0.183,2.482,start_junc
54,1,5668,28,26.809,2.680,1.743,138.392,0.274,0.261,2.414,start_junc
55,1,5668,29,26.763,2.649,1.743,99.046,0.274,0.261,2.524,start_junc
56,1,5668,30,26.678,2.605,1.743,45.287,0.274,0.261,2.757,start_junc
57,1,5672,1,29.768,7.283,0.083,49.777,0.053,0.169,1.925,start_junc
58,1,5672,2,29.812,7.213,0.083,29.652,0.053,0.169,1.362,start_junc
59,1,5679,1,20.078,11.624,2.002,173.900,0.576,0.247,0.659,start_junc
60,1,5679,2,19.997,11.545,2.002,37.540,0.443,0.175,1.957,start_junc
61,1,5679,3,19.958,11.459,2.002,76.115,0.180,0.270,1.918,start_junc
62,1,5679,4,19.929,11.396,2.002,104.386,0.248,0.274,1.892,start_junc
63,1,5679,5,19.906,11.332,2.002,132.258,0.150,0.221,1.958,start_junc
64,1,5679,6,19.870,11.243,2.002,131.271,0.237,0.212,1.943,start_junc
65,1,5679,7,19.845,11.179,2.002,132.034,0.237,0.212,1.930,start_junc
66,1,5679,8,19.817,11.117,2.002,144.854,0.161,0.227,1.942,start_junc
67,1,5679,9,19.784,11.027,2.002,142.015,0.275,0.220,1.927,start_junc
68,1,5679,10,19.760,10.963,2.002,138.124,0.219,0.224,1.934,start_junc
69,1,5679,11,19.724,10.874,2.002,130.293,0.253,0.224,1.984,start_junc
70,1,5679,12,19.699,10.812,2.002,119.882,0.253,0.224,1.960,start_junc
71,1,5679,13,19.671,10.754,2.002,132.242,0.051,0.241,2.064,start_junc
72,1,5679,14,19.654,10.720,2.002,154.221,0.030,0.250,2.187,start_junc
73,1,5679,15,19.620,10.670,2.002,144.406,0.066,0.251,2.151,start_junc
74,1,5679,16,19.598,10.620,2.002,116.076,0.098,0.252,2.389,start_junc
