 ,Frame,Contour ID,Pos.,X,Y,Length,Contrast,Asymmetry,Line width,Angle of normal,Class
1,1,5898,1,18.371,14.895,1.489,50.780,0.220,0.210,2.874,both_junc
2,1,5898,2,18.308,14.853,1.489,63.261,0.220,0.210,2.617,both_junc
3,1,5898,3,18.250,14.825,1.489,61.419,0.199,0.203,2.639,both_junc
4,1,5898,4,18.218,14.815,1.489,52.206,0.189,0.199,2.708,both_junc
5,1,5898,5,18.162,14.779,1.489,48.965,0.168,0.192,2.696,both_junc
6,1,5898,6,18.098,14.751,1.489,41.075,0.147,0.184,2.792,both_junc
7,1,5898,7,18.012,14.721,1.489,34.043,0.118,0.173,3.007,both_junc
8,1,5898,8,17.940,14.714,1.489,34.284,0.096,0.165,3.066,both_junc
9,1,5898,9,17.868,14.703,1.489,33.364,0.073,0.157,2.894,both_junc
10,1,5898,10,17.801,14.683,1.489,29.922,0.051,0.149,2.845,both_junc
11,1,5898,11,17.714,14.644,1.489,21.523,0.021,0.138,2.667,both_junc
12,1,5898,12,17.656,14.615,1.489,19.017,0.001,0.131,2.650,both_junc
13,1,5898,13,17.570,14.566,1.489,16.225,0.030,0.119,2.677,both_junc
14,1,5898,14,17.510,14.540,1.489,19.738,0.050,0.112,2.628,both_junc
15,1,5898,15,17.474,14.531,1.489,18.472,0.062,0.108,2.627,both_junc
16,1,5898,16,17.423,14.489,1.489,19.604,0.082,0.100,2.548,both_junc
17,1,5898,17,17.367,14.458,1.489,17.432,0.102,0.093,2.660,both_junc
18,1,5898,18,17.330,14.430,1.489,11.964,0.116,0.088,2.248,both_junc
19,1,5898,19,17.296,14.391,1.489,8.739,0.133,0.082,2.463,both_junc
20,1,5898,20,17.259,14.363,1.489,9.026,0.147,0.077,2.463,both_junc
21,1,5898,21,17.215,14.327,1.489,9.490,0.165,0.070,2.463,both_junc
22,1,5898,22,17.178,14.298,1.489,9.969,0.179,0.065,2.463,both_junc
23,1,5898,23,17.134,14.263,1.489,10.722,0.197,0.058,2.463,both_junc
24,1,5898,24,17.066,14.228,1.489,50.444,0.515,0.215,3.339,both_junc
25,1,5904,1,8.459,10.655,0.783,208.844,0.562,0.245,2.676,both_junc
26,1,5904,2,8.389,10.640,0.783,90.816,0.454,0.212,2.850,both_junc
27,1,5904,3,8.317,10.624,0.783,48.753,0.348,0.182,2.932,both_junc
28,1,5904,4,8.245,10.567,0.783,18.030,0.219,0.145,2.702,both_junc
29,1,5904,5,8.171,10.501,0.783,27.091,0.192,0.208,2.520,both_junc
30,1,5904,6,8.137,10.482,0.783,50.035,0.173,0.233,2.597,both_junc
31,1,5904,7,8.088,10.441,0.783,126.396,0.125,0.272,2.534,both_junc
32,1,5904,8,8.003,10.386,0.783,111.650,0.282,0.272,2.584,both_junc
33,1,5904,9,7.946,10.352,0.783,50.081,0.387,0.273,2.845,both_junc
34,1,5904,10,7.844,10.376,0.783,82.506,0.387,0.273,1.925,both_junc
35,1,5904,11,7.834,10.305,0.783,83.409,0.387,0.273,1.897,both_junc
36,1,5915,1,10.379,10.815,0.439,83.540,0.095,0.273,4.218,start_junc
37,1,5915,2,10.338,10.853,0.439,80.971,0.095,0.273,3.925,start_junc
38,1,5915,3,10.293,10.879,0.439,95.706,0.095,0.273,3.423,start_junc
39,1,5915,4,10.244,10.909,0.439,141.973,0.095,0.273,3.851,start_junc
40,1,5915,5,10.205,10.927,0.439,142.101,0.041,0.270,3.650,start_junc
41,1,5915,6,10.151,10.963,0.439,132.987,0.041,0.265,3.628,start_junc
42,1,5915,7,10.087,10.994,0.439,137.301,0.132,0.270,3.491,start_junc
43,1,5915,8,10.000,11.031,0.439,84.571,0.132,0.270,3.486,start_junc
44,1,5924,1,15.173,1.078,1.264,180.765,0.339,0.254,2.327,both_junc
45,1,5924,2,15.145,1.030,1.264,83.985,0.051,0.226,1.941,both_junc
46,1,5924,3,15.157,0.957,1.264,39.609,0.227,0.179,1.419,both_junc
47,1,5924,4,15.218,0.881,1.264,92.172,0.126,0.247,1.013,both_junc
48,1,5924,5,15.264,0.840,1.264,75.710,0.097,0.251,0.942,both_junc
49,1,5924,6,15.295,0.810,1.264,84.309,0.077,0.254,0.711,both_junc
50,1,5924,7,15.343,0.772,1.264,110.808,0.048,0.258,0.586,both_junc
51,1,5924,8,15.378,0.748,1.264,99.671,0.028,0.261,0.683,both_junc
52,1,5924,9,15.419,0.710,1.264,95.209,0.002,0.265,0.713,both_junc
53,1,5924,10,15.453,0.671,1.264,108.678,0.022,0.268,0.877,both_junc
54,1,5924,11,15.475,0.636,1.264,108.179,0.041,0.271,0.989,both_junc
55,1,5924,12,15.519,0.592,1.264,169.038,0.070,0.275,0.820,both_junc
56,1,5924,13,15.557,0.555,1.264,202.766,0.095,0.279,0.815,both_junc
57,1,5924,14,15.585,0.512,1.264,204.255,0.051,0.274,0.999,both_junc
58,1,5924,15,15.619,0.464,1.264,175.573,8.085E-4,0.269,0.930,both_junc
59,1,5924,16,15.645,0.426,1.264,165.077,0.042,0.264,0.823,both_junc
60,1,5924,17,15.682,0.392,1.264,132.546,0.085,0.260,0.692,both_junc
61,1,5924,18,15.724,0.353,1.264,109.392,0.177,0.246,0.631,both_junc
62,1,5924,19,15.795,0.274,1.264,5.719,0.180,0.159,0.606,both_junc
63,1,5924,20,15.828,0.248,1.264,4.449,0.058,0.137,0.606,both_junc
64,1,5924,21,15.876,0.211,1.264,4.028,0.118,0.107,0.606,both_junc
65,1,5924,22,15.949,0.155,1.264,34.461,0.051,0.202,5.539,both_junc
66,1,5933,1,32.684,12.333,0.510,21.078,0.111,0.148,5.205,start_junc
67,1,5933,2,32.717,12.427,0.510,18.264,0.111,0.148,4.927,start_junc
68,1,5933,3,32.716,12.500,0.510,21.002,0.111,0.148,4.760,start_junc
69,1,5933,4,32.695,12.570,0.510,46.054,0.081,0.215,4.560,start_junc
70,1,5933,5,32.643,12.645,0.510,44.286,0.460,0.201,4.225,start_junc
71,1,5933,6,32.611,12.705,0.510,33.468,0.193,0.229,4.299,start_junc
72,1,5933,7,32.582,12.728,0.510,38.983,0.193,0.229,4.004,start_junc
73,1,5933,8,32.543,12.783,0.510,18.525,0.193,0.229,4.378,start_junc
74,1,5940,1,24.634,21.177,0.375,145.939,0.486,0.241,1.366,start_junc
75,1,5940,2,24.649,21.107,0.375,41.542,0.150,0.176,1.337,start_junc
76,1,5940,3,24.669,21.040,0.375,113.164,0.128,0.241,1.282,start_junc
77,1,5940,4,24.692,20.951,0.375,134.068,0.304,0.243,1.253,start_junc
78,1,5940,5,24.711,20.883,0.375,122.232,0.310,0.253,1.353,start_junc
79,1,5940,6,24.727,20.814,0.375,117.743,0.363,0.261,1.326,start_junc
80,1,5953,1,10.996,18.810,3.411,147.343,0.024,0.238,1.205,start_junc
81,1,5953,2,11.018,18.746,3.411,147.343,0.024,0.238,1.247,start_junc
82,1,5953,3,11.042,18.682,3.411,147.343,0.024,0.238,1.161,start_junc
83,1,5953,4,11.076,18.593,3.411,147.343,0.024,0.238,1.218,start_junc
84,1,5953,5,11.108,18.532,3.411,147.343,0.024,0.238,1.026,start_junc
85,1,5953,6,11.150,18.445,3.411,147.343,0.024,0.238,1.186,start_junc
86,1,5953,7,11.176,18.382,3.411,147.343,0.211,0.174,1.143,start_junc
87,1,5953,8,11.207,18.322,3.411,147.343,0.211,0.174,1.162,start_junc
88,1,5953,9,11.223,18.291,3.411,147.343,0.430,0.211,0.991,start_junc
89,1,5953,10,11.254,18.237,3.411,147.343,0.464,0.218,1.050,start_junc
90,1,5953,11,11.283,18.180,3.411,147.343,0.609,0.229,1.065,start_junc
91,1,5953,12,11.299,18.149,3.411,147.343,0.609,0.230,1.078,start_junc
92,1,5953,13,11.328,18.090,3.411,147.343,0.657,0.227,1.119,start_junc
93,1,5953,14,11.373,18.008,3.411,147.343,0.398,0.240,1.292,start_junc
94,1,5953,15,11.395,17.940,3.411,147.343,0.502,0.223,1.175,start_junc
95,1,5953,16,11.423,17.884,3.411,147.343,0.497,0.226,1.009,start_junc
96,1,5953,17,11.439,17.849,3.411,147.343,0.502,0.223,1.044,start_junc
97,1,5953,18,11.473,17.795,3.411,147.343,0.511,0.221,1.102,start_junc
98,1,5953,19,11.504,17.735,3.411,147.343,0.514,0.226,1.153,start_junc
99,1,5953,20,11.513,17.705,3.411,147.343,0.514,0.225,1.129,start_junc
100,1,5953,21,11.544,17.647,3.411,147.343,0.534,0.226,1.132,start_junc
101,1,5953,22,11.578,17.561,3.411,147.343,0.374,0.239,1.279,start_junc
102,1,5953,23,11.605,17.495,3.411,147.343,0.431,0.222,1.220,start_junc
103,1,5953,24,11.630,17.431,3.411,147.343,0.431,0.222,1.189,start_junc
104,1,5953,25,11.667,17.342,3.411,147.343,0.466,0.212,1.140,start_junc
105,1,5953,26,11.689,17.279,3.411,107.876,0.541,0.189,1.222,start_junc
106,1,5953,27,11.715,17.215,3.411,98.051,0.541,0.190,1.210,start_junc
107,1,5953,28,11.743,17.126,3.411,106.501,0.637,0.200,1.308,start_junc
108,1,5953,29,11.758,17.057,3.411,86.946,0.626,0.193,1.343,start_junc
109,1,5953,30,11.773,16.986,3.411,75.247,0.531,0.199,1.474,start_junc
110,1,5953,31,11.773,16.911,3.411,85.772,0.446,0.213,1.619,start_junc
111,1,5953,32,11.774,16.838,3.411,78.636,0.360,0.218,1.601,start_junc
112,1,5953,33,11.775,16.764,3.411,64.707,0.213,0.221,1.610,start_junc
113,1,5953,34,11.772,16.690,3.411,40.751,0.076,0.210,1.734,start_junc
114,1,5953,35,11.753,16.621,3.411,33.147,0.059,0.208,1.851,start_junc
115,1,5953,36,11.730,16.548,3.411,45.688,0.107,0.223,1.691,start_junc
116,1,5953,37,11.721,16.472,3.411,64.953,0.161,0.246,1.597,start_junc
117,1,5953,38,11.719,16.398,3.411,14.633,0.262,0.147,1.587,start_junc
118,1,5953,39,11.731,16.321,3.411,32.999,0.168,0.211,1.507,start_junc
119,1,5953,40,11.731,16.258,3.411,22.992,0.123,0.214,1.381,start_junc
120,1,5953,41,11.743,16.168,3.411,34.587,0.260,0.218,1.192,start_junc
121,1,5953,42,11.767,16.104,3.411,36.147,0.473,0.223,1.252,start_junc
122,1,5953,43,11.790,16.036,3.411,33.443,0.628,0.228,1.310,start_junc
123,1,5953,44,11.819,15.953,3.411,72.910,0.761,0.235,1.455,start_junc
