 ,Frame,Contour ID,Pos.,X,Y,Length,Contrast,Asymmetry,Line width,Angle of normal,Class
164,1,5683,1,14.468,4.340,0.072,15.646,0.274,0.176,1.691,start_junc
165,1,5683,2,14.454,4.270,0.072,8.765,0.144,0.160,1.734,start_junc
166,1,5689,1,25.703,2.688,0.102,35.746,0.370,0.206,3.911,start_junc
167,1,5689,2,25.710,2.790,0.102,19.530,0.370,0.206,4.546,start_junc
168,1,5695,1,11.762,20.435,0.580,141.055,0.302,0.254,3.507,both_junc
169,1,5695,2,11.692,20.417,0.580,79.941,0.332,0.236,3.119,both_junc
170,1,5695,3,11.622,20.405,0.580,94.681,0.092,0.255,3.003,both_junc
171,1,5695,4,11.540,20.378,0.580,54.141,0.163,0.232,2.737,both_junc
172,1,5695,5,11.480,20.348,0.580,18.523,0.217,0.215,2.668,both_junc
173,1,5695,6,11.400,20.290,0.580,7.687,0.299,0.189,2.444,both_junc
174,1,5695,7,11.357,20.253,0.580,6.558,0.345,0.174,2.444,both_junc
175,1,5695,8,11.322,20.222,0.580,5.877,0.384,0.162,2.444,both_junc
176,1,5695,9,11.271,20.159,0.580,12.544,0.384,0.162,1.066,both_junc
177,1,5700,1,26.573,12.934,0.144,26.294,0.230,0.124,4.953,start_junc
178,1,5700,2,26.445,13.000,0.144,10.061,0.230,0.124,4.192,start_junc
179,1,5704,1,33.171,18.467,0.607,150.202,0.199,0.260,3.847,both_junc
180,1,5704,2,33.139,18.512,0.607,207.385,0.066,0.277,4.068,both_junc
181,1,5704,3,33.119,18.550,0.607,91.837,0.016,0.238,4.116,both_junc
182,1,5704,4,33.074,18.591,0.607,52.847,0.020,0.205,3.996,both_junc
183,1,5704,5,33.036,18.626,0.607,23.451,0.128,0.142,3.895,both_junc
184,1,5704,6,33.009,18.672,0.607,28.512,0.053,0.175,4.067,both_junc
185,1,5704,7,32.983,18.716,0.607,56.517,0.095,0.226,3.965,both_junc
186,1,5704,8,32.947,18.755,0.607,24.931,0.033,0.207,4.077,both_junc
187,1,5704,9,32.890,18.841,0.607,10.870,0.172,0.179,4.037,both_junc
188,1,5704,10,32.853,18.885,0.607,9.495,0.249,0.163,4.037,both_junc
189,1,5704,11,32.824,18.921,0.607,9.495,0.249,0.163,4.037,both_junc
190,1,5704,12,32.806,18.947,0.607,15.101,0.249,0.163,2.654,both_junc
191,1,5711,1,30.095,7.861,0.172,99.724,0.318,0.243,1.852,start_junc
192,1,5711,2,30.068,7.797,0.172,42.908,0.460,0.181,2.139,start_junc
193,1,5711,3,30.020,7.767,0.172,31.694,0.460,0.181,2.497,start_junc
194,1,5711,4,29.987,7.734,0.172,20.914,0.460,0.181,2.424,start_junc
195,1,5717,1,25.306,13.533,1.083,155.617,0.479,0.232,4.387,start_junc
196,1,5717,2,25.275,13.595,1.083,149.860,0.477,0.223,4.307,start_junc
197,1,5717,3,25.238,13.684,1.083,153.962,0.506,0.218,4.292,start_junc
198,1,5717,4,25.208,13.744,1.083,156.990,0.491,0.221,4.231,start_junc
199,1,5717,5,25.160,13.832,1.083,176.108,0.399,0.235,4.168,start_junc
200,1,5717,6,25.130,13.888,1.083,158.863,0.325,0.235,4.237,start_junc
201,1,5717,7,25.080,13.975,1.083,200.029,0.224,0.254,4.110,start_junc
202,1,5717,8,25.047,14.029,1.083,186.686,0.119,0.260,4.191,start_junc
203,1,5717,9,25.026,14.064,1.083,218.238,0.087,0.271,4.077,start_junc
204,1,5717,10,24.995,14.114,1.083,191.856,0.050,0.271,4.167,start_junc
205,1,5717,11,24.961,14.174,1.083,178.497,0.209,0.272,4.304,start_junc
206,1,5717,12,24.937,14.200,1.083,167.566,0.289,0.272,4.009,start_junc
207,1,5717,13,24.904,14.248,1.083,167.730,0.424,0.272,4.082,start_junc
208,1,5717,14,24.878,14.284,1.083,165.409,0.524,0.272,4.075,start_junc
209,1,5717,15,24.836,14.319,1.083,28.872,0.320,0.182,3.869,start_junc
210,1,5717,16,24.793,14.355,1.083,24.526,0.320,0.184,3.828,start_junc
211,1,5717,17,24.759,14.394,1.083,23.953,0.320,0.181,4.000,start_junc
212,1,5717,18,24.711,14.420,1.083,9.586,0.320,0.181,3.749,start_junc
213,1,129,1,0.045,20.963,1.193,8.366,0.477,0.167,1.837,no_junc
214,1,129,2,0.047,20.888,1.193,16.068,0.198,0.204,1.773,no_junc
215,1,129,3,0.038,20.818,1.193,28.546,0.061,0.226,1.827,no_junc
216,1,129,4,4.370E-4,20.735,1.193,12.574,0.043,0.202,1.571,no_junc
217,1,129,5,2.914E-4,20.661,1.193,21.732,0.029,0.183,1.571,no_junc
218,1,129,6,1.457E-4,20.588,1.193,26.160,0.014,0.164,1.571,no_junc
219,1,129,7,-4.721E-18,20.514,1.193,28.154,0.000,0.145,1.571,no_junc
220,1,129,8,-4.020E-20,20.441,1.193,32.836,0.000,0.145,1.571,no_junc
221,1,129,9,-1.579E-19,20.367,1.193,38.048,0.000,0.145,1.571,no_junc
222,1,129,10,4.009E-19,20.294,1.193,40.802,0.000,0.145,1.571,no_junc
223,1,129,11,2.875E-19,20.220,1.193,41.818,0.000,0.145,1.571,no_junc
224,1,129,12,-8.103E-19,20.147,1.193,38.707,0.000,0.145,1.571,no_junc
225,1,129,13,-1.461E-18,20.073,1.193,33.121,0.000,0.145,1.571,no_junc
226,1,129,14,-7.228E-19,20.000,1.193,28.942,0.000,0.145,1.571,no_junc
227,1,129,15,-7.990E-19,19.926,1.193,21.283,0.000,0.145,1.571,no_junc
228,1,129,16,-6.319E-19,19.853,1.193,16.303,0.000,0.145,1.571,no_junc
229,1,129,17,-1.429E-18,19.779,1.193,8.618,0.000,0.145,1.571,no_junc
230,1,130,1,7.061,16.384,2.654,23.685,0.659,0.181,2.949,no_junc
231,1,130,2,6.981,16.379,2.654,35.680,0.712,0.178,3.392,no_junc
232,1,130,3,6.912,16.399,2.654,46.375,0.744,0.197,3.360,no_junc
233,1,130,4,6.841,16.432,2.654,135.227,0.628,0.266,3.079,no_junc
234,1,130,5,6.771,16.438,2.654,176.538,0.594,0.266,2.934,no_junc
235,1,130,6,6.694,16.432,2.654,210.887,0.557,0.267,3.054,no_junc
236,1,130,7,6.620,16.432,2.654,237.620,0.520,0.268,3.081,no_junc
237,1,130,8,6.541,16.429,2.654,255.792,0.482,0.268,3.062,no_junc
238,1,130,9,6.466,16.417,2.654,269.722,0.445,0.269,2.946,no_junc
239,1,130,10,6.396,16.400,2.654,255.186,0.409,0.270,2.917,no_junc
240,1,130,11,6.327,16.382,2.654,221.832,0.375,0.270,2.874,no_junc
241,1,130,12,6.242,16.356,2.654,211.355,0.331,0.271,2.901,no_junc
242,1,130,13,6.173,16.348,2.654,196.869,0.298,0.272,3.019,no_junc
243,1,130,14,6.101,16.344,2.654,189.126,0.263,0.272,3.067,no_junc
244,1,130,15,6.027,16.337,2.654,186.366,0.226,0.273,2.960,no_junc
245,1,130,16,5.956,16.322,2.654,185.012,0.191,0.273,2.937,no_junc
246,1,130,17,5.885,16.310,2.654,196.326,0.156,0.274,2.912,no_junc
247,1,130,18,5.798,16.292,2.654,205.888,0.112,0.275,2.885,no_junc
248,1,130,19,5.730,16.267,2.654,204.316,0.077,0.275,2.830,no_junc
249,1,130,20,5.662,16.248,2.654,201.918,0.043,0.276,2.780,no_junc
250,1,130,21,5.575,16.208,2.654,249.009,0.004,0.277,2.753,no_junc
251,1,130,22,5.516,16.173,2.654,269.495,0.044,0.271,2.601,no_junc
252,1,130,23,5.464,16.136,2.654,246.750,0.145,0.267,2.620,no_junc
253,1,130,24,5.431,16.124,2.654,254.061,0.145,0.265,2.695,no_junc
254,1,130,25,5.371,16.095,2.654,267.779,0.098,0.264,2.719,no_junc
255,1,130,26,5.313,16.067,2.654,253.500,0.180,0.257,2.648,no_junc
256,1,130,27,5.281,16.056,2.654,255.876,0.080,0.265,2.676,no_junc
257,1,130,28,5.224,16.024,2.654,260.368,0.032,0.281,2.572,no_junc
258,1,130,29,5.140,15.964,2.654,267.496,0.139,0.271,2.431,no_junc
259,1,130,30,5.094,15.926,2.654,271.572,0.238,0.266,2.523,no_junc
260,1,130,31,5.058,15.902,2.654,274.605,0.310,0.262,2.473,no_junc
261,1,130,32,5.005,15.873,2.654,234.966,0.411,0.256,2.620,no_junc
262,1,130,33,4.966,15.845,2.654,182.955,0.488,0.252,2.393,no_junc
263,1,130,34,4.917,15.823,2.654,111.569,0.645,0.226,2.596,no_junc
264,1,130,35,4.860,15.795,2.654,107.635,0.600,0.229,2.690,no_junc
265,1,130,36,4.828,15.762,2.654,85.655,0.600,0.236,2.399,no_junc
266,1,130,37,4.784,15.728,2.654,91.338,0.586,0.243,2.495,no_junc
267,1,130,38,4.722,15.703,2.654,54.808,0.503,0.228,2.665,no_junc
268,1,130,39,4.721,15.645,2.654,53.799,0.503,0.271,2.381,no_junc
269,1,130,40,4.651,15.631,2.654,43.908,0.432,0.258,2.586,no_junc
270,1,5721,1,14.520,1.413,1.524,143.948,0.235,0.262,1.142,start_junc
271,1,5721,2,14.534,1.382,1.524,171.051,0.334,0.260,1.020,start_junc
272,1,5721,3,14.568,1.332,1.524,249.154,0.074,0.281,0.830,start_junc
273,1,5721,4,14.592,1.290,1.524,218.922,0.169,0.274,0.871,start_junc
274,1,5721,5,14.635,1.252,1.524,217.195,0.282,0.266,0.845,start_junc
275,1,5721,6,14.699,1.171,1.524,201.662,0.486,0.250,0.874,start_junc
276,1,5721,7,14.737,1.127,1.524,175.395,0.600,0.242,0.913,start_junc
277,1,5721,8,14.768,1.092,1.524,129.232,0.600,0.231,0.798,start_junc
278,1,5721,9,14.804,1.050,1.524,60.342,0.569,0.193,0.884,start_junc
279,1,5721,10,14.840,1.017,1.524,80.919,0.578,0.217,0.789,start_junc
280,1,5721,11,14.871,0.968,1.524,127.300,0.590,0.246,0.974,start_junc
281,1,5721,12,14.905,0.936,1.524,106.151,0.604,0.249,0.828,start_junc
282,1,5721,13,14.941,0.897,1.524,145.342,0.620,0.251,0.807,start_junc
283,1,5721,14,14.974,0.860,1.524,126.344,0.635,0.254,0.856,start_junc
284,1,5721,15,15.008,0.814,1.524,152.409,0.653,0.257,0.990,start_junc
285,1,5721,16,15.069,0.731,1.524,178.329,0.684,0.263,0.861,start_junc
286,1,5721,17,15.105,0.686,1.524,188.949,0.701,0.266,0.912,start_junc
287,1,5721,18,15.127,0.650,1.524,188.888,0.714,0.268,1.062,start_junc
288,1,5721,19,15.162,0.598,1.524,253.364,0.733,0.271,0.977,start_junc
289,1,5721,20,15.186,0.559,1.524,219.386,0.747,0.274,0.858,start_junc
290,1,5721,21,15.226,0.519,1.524,239.367,0.747,0.275,0.917,start_junc
291,1,5721,22,15.287,0.497,1.524,94.739,0.666,0.257,0.397,start_junc
292,1,5721,23,15.361,0.481,1.524,72.949,0.666,0.257,0.176,start_junc
293,1,5721,24,15.418,0.412,1.524,73.599,0.666,0.257,0.670,start_junc
294,1,5721,25,15.453,0.386,1.524,81.500,0.666,0.257,0.582,start_junc
295,1,5721,26,15.510,0.359,1.524,74.241,0.666,0.257,0.449,start_junc
296,1,5721,27,15.535,0.325,1.524,88.063,0.666,0.257,0.582,start_junc
297,1,5723,1,39.926,19.559,0.147,0.000,0.235,0.000,1.571,start_junc
298,1,5723,2,39.926,19.485,0.147,0.000,0.117,0.000,1.571,start_junc
299,1,5723,3,39.926,19.412,0.147,0.000,0.000,0.000,1.571,start_junc
300,1,133,1,30.491,19.407,1.420,180.896,0.162,0.281,1.385,no_junc
301,1,133,2,30.512,19.337,1.420,189.108,0.162,0.281,1.362,no_junc
302,1,133,3,30.524,19.265,1.420,197.406,0.162,0.281,1.515,no_junc
303,1,133,4,30.521,19.191,1.420,205.807,0.070,0.249,1.609,no_junc
304,1,133,5,30.519,19.117,1.420,199.203,0.024,0.249,1.598,no_junc
305,1,133,6,30.517,19.044,1.420,224.748,0.028,0.258,1.594,no_junc
306,1,133,7,30.516,18.970,1.420,237.680,0.039,0.265,1.592,no_junc
307,1,133,8,30.513,18.897,1.420,236.428,0.033,0.270,1.645,no_junc
308,1,133,9,30.507,18.823,1.420,229.179,0.024,0.272,1.590,no_junc
309,1,133,10,30.508,18.750,1.420,225.755,0.069,0.272,1.591,no_junc
310,1,133,11,30.506,18.676,1.420,227.894,0.165,0.273,1.597,no_junc
311,1,133,12,30.506,18.603,1.420,228.357,0.277,0.273,1.583,no_junc
312,1,133,13,30.500,18.530,1.420,208.924,0.389,0.274,1.625,no_junc
313,1,133,14,30.500,18.455,1.420,80.531,0.478,0.235,1.525,no_junc
314,1,133,15,30.510,18.382,1.420,42.459,0.607,0.189,1.530,no_junc
315,1,133,16,30.508,18.309,1.420,34.667,0.599,0.184,1.598,no_junc
316,1,133,17,30.502,18.235,1.420,33.965,0.611,0.199,1.524,no_junc
317,1,133,18,30.494,18.161,1.420,78.092,0.646,0.258,1.567,no_junc
318,1,133,19,30.493,18.087,1.420,63.019,0.646,0.258,1.583,no_junc
319,1,133,20,30.444,18.007,1.420,65.397,0.646,0.258,2.686,no_junc
320,1,5729,1,8.072,17.316,0.511,88.657,0.554,0.249,2.722,both_junc
321,1,5729,2,8.013,17.282,0.511,48.294,0.230,0.218,2.585,both_junc
322,1,5729,3,7.979,17.252,0.511,33.175,0.012,0.197,2.195,both_junc
323,1,5729,4,7.929,17.217,0.511,28.781,0.272,0.170,2.362,both_junc
324,1,5729,5,7.886,17.181,0.511,24.641,0.272,0.170,2.494,both_junc
325,1,5729,6,7.869,17.131,0.511,52.919,0.130,0.249,2.178,both_junc
326,1,5729,7,7.834,17.082,0.511,52.919,0.130,0.249,2.178,both_junc
327,1,5729,8,7.810,17.047,0.511,52.919,0.130,0.249,2.178,both_junc
328,1,5729,9,7.783,16.924,0.511,52.491,0.130,0.249,2.408,both_junc
329,1,5732,1,22.943,15.233,0.078,0.000,0.000,0.000,3.283,start_junc
330,1,5732,2,22.868,15.209,0.078,0.000,0.000,0.000,3.098,start_junc
331,1,5741,1,9.265,19.853,1.699,262.608,0.511,0.272,0.752,start_junc
