 ,Frame,Contour ID,Pos.,X,Y,Length,Contrast,Asymmetry,Line width,Angle of normal,Class
1,1,5490,1,27.206,39.926,0.441,30.276,0.000,0.145,3.142,start_junc
2,1,5490,2,27.132,39.926,0.441,18.036,0.000,0.145,3.142,start_junc
3,1,5490,3,27.058,39.926,0.441,18.957,0.000,0.145,3.142,start_junc
4,1,5490,4,26.985,39.926,0.441,17.562,0.000,0.145,3.142,start_junc
5,1,5490,5,26.911,39.926,0.441,13.000,0.000,0.145,3.142,start_junc
6,1,5490,6,26.838,39.926,0.441,11.654,0.000,0.145,3.142,start_junc
7,1,5490,7,26.764,39.926,0.441,5.034,0.000,0.145,3.142,start_junc
8,1,5494,1,37.787,11.692,0.073,165.122,0.475,0.269,4.829,start_junc
9,1,5494,2,37.798,11.764,0.073,57.822,0.229,0.247,4.886,start_junc
10,1,5500,1,21.070,11.184,0.730,40.493,0.544,0.211,4.941,start_junc
11,1,5500,2,21.096,11.253,0.730,38.118,0.544,0.211,5.100,start_junc
12,1,5500,3,21.133,11.304,0.730,43.507,0.544,0.211,5.277,start_junc
13,1,5500,4,21.157,11.337,0.730,57.668,0.544,0.211,5.325,start_junc
14,1,5500,5,21.196,11.380,0.730,55.650,0.544,0.211,5.414,start_junc
15,1,5500,6,21.218,11.417,0.730,63.433,0.544,0.211,5.277,start_junc
16,1,5500,7,21.246,11.473,0.730,58.790,0.544,0.211,5.263,start_junc
17,1,5500,8,21.289,11.515,0.730,38.514,0.543,0.181,5.347,start_junc
18,1,5500,9,21.298,11.556,0.730,43.038,0.520,0.177,5.177,start_junc
19,1,5500,10,21.313,11.620,0.730,35.526,0.491,0.176,4.974,start_junc
20,1,5500,11,21.324,11.691,0.730,30.631,0.455,0.167,4.944,start_junc
21,1,5500,12,21.334,11.763,0.730,14.714,0.353,0.125,4.839,start_junc
22,1,5500,13,21.325,11.838,0.730,11.067,0.331,0.089,4.637,start_junc
23,1,5505,1,21.192,5.434,0.710,48.234,0.112,0.203,2.001,start_junc
24,1,5505,2,21.159,5.376,0.710,48.718,8.476E-4,0.214,2.038,start_junc
25,1,5505,3,21.110,5.360,0.710,49.364,0.087,0.223,2.348,start_junc
26,1,5505,4,21.081,5.311,0.710,54.914,0.185,0.232,2.225,start_junc
27,1,5505,5,21.045,5.279,0.710,62.303,0.265,0.240,2.309,start_junc
28,1,5505,6,21.005,5.245,0.710,82.628,0.355,0.248,2.368,start_junc
29,1,5505,7,20.969,5.208,0.710,56.538,0.293,0.237,2.349,start_junc
30,1,5505,8,20.930,5.169,0.710,52.627,0.181,0.240,2.280,start_junc
31,1,5505,9,20.890,5.137,0.710,103.310,0.104,0.273,2.465,start_junc
32,1,5505,10,20.825,5.059,0.710,43.985,0.104,0.273,2.294,start_junc
33,1,5505,11,20.770,4.989,0.710,23.575,0.104,0.273,1.867,start_junc
34,1,5505,12,20.719,4.920,0.710,38.589,0.104,0.273,1.173,start_junc
35,1,5510,1,23.359,23.499,0.084,30.790,0.087,0.229,3.802,start_junc
36,1,5510,2,23.351,23.583,0.084,28.310,0.087,0.229,4.145,start_junc
37,1,5512,1,22.937,11.647,0.073,0.000,0.087,0.000,3.004,start_junc
38,1,5512,2,22.864,11.654,0.073,0.000,0.087,0.000,3.062,start_junc
39,1,5514,1,24.913,18.553,2.668,49.140,0.131,0.231,2.643,start_junc
40,1,5514,2,24.858,18.522,2.668,42.411,0.339,0.204,2.492,start_junc
41,1,5514,3,24.813,18.498,2.668,42.751,0.245,0.207,2.306,start_junc
42,1,5514,4,24.772,18.463,2.668,52.341,0.146,0.210,2.385,start_junc
43,1,5514,5,24.730,18.440,2.668,65.128,0.122,0.222,2.133,start_junc
44,1,5514,6,24.693,18.389,2.668,72.999,0.122,0.223,2.071,start_junc
45,1,5514,7,24.670,18.334,2.668,99.686,0.133,0.230,2.179,start_junc
46,1,5514,8,24.645,18.301,2.668,106.719,0.140,0.234,2.091,start_junc
47,1,5514,9,24.614,18.246,2.668,144.322,0.151,0.242,2.110,start_junc
48,1,5514,10,24.597,18.215,2.668,155.352,0.157,0.246,2.040,start_junc
49,1,5514,11,24.563,18.159,2.668,205.828,0.168,0.253,2.077,start_junc
50,1,5514,12,24.531,18.103,2.668,255.291,0.180,0.261,2.063,start_junc
51,1,5514,13,24.517,18.072,2.668,253.297,0.185,0.264,2.025,start_junc
52,1,5514,14,24.488,18.013,2.668,249.366,0.197,0.272,1.967,start_junc
53,1,5514,15,24.461,17.952,2.668,245.390,0.209,0.280,2.012,start_junc
54,1,5514,16,24.449,17.919,2.668,243.261,0.250,0.268,2.108,start_junc
55,1,5514,17,24.415,17.866,2.668,239.490,0.255,0.276,2.107,start_junc
56,1,5514,18,24.384,17.809,2.668,235.654,0.398,0.263,2.073,start_junc
57,1,5514,19,24.367,17.775,2.668,233.422,0.470,0.250,2.130,start_junc
58,1,5514,20,24.337,17.721,2.668,230.207,0.440,0.251,2.045,start_junc
59,1,5514,21,24.309,17.662,2.668,230.975,0.488,0.264,2.055,start_junc
60,1,5514,22,24.295,17.632,2.668,231.364,0.434,0.265,2.016,start_junc
61,1,5514,23,24.264,17.574,2.668,232.147,0.458,0.258,2.019,start_junc
62,1,5514,24,24.223,17.487,2.668,233.280,0.268,0.271,1.959,start_junc
63,1,5514,25,24.189,17.427,2.668,234.087,0.250,0.259,2.053,start_junc
64,1,5514,26,24.157,17.368,2.668,234.878,0.122,0.259,2.003,start_junc
65,1,5514,27,24.147,17.340,2.668,235.236,0.011,0.252,1.983,start_junc
66,1,5514,28,24.117,17.279,2.668,194.466,0.158,0.238,1.978,start_junc
67,1,5514,29,24.090,17.216,2.668,222.701,0.123,0.253,1.921,start_junc
68,1,5514,30,24.041,17.134,2.668,227.679,0.304,0.263,2.144,start_junc
69,1,5514,31,23.998,17.096,2.668,230.682,0.247,0.266,2.251,start_junc
70,1,5514,32,23.981,17.051,2.668,233.194,0.200,0.269,2.208,start_junc
71,1,5514,33,23.943,17.010,2.668,236.095,0.145,0.272,2.315,start_junc
72,1,5514,34,23.916,16.969,2.668,238.635,0.098,0.274,2.241,start_junc
73,1,5514,35,23.880,16.924,2.668,241.697,0.040,0.278,2.196,start_junc
74,1,5514,36,23.860,16.885,2.668,243.961,0.040,0.278,2.193,start_junc
75,1,5514,37,23.823,16.838,2.668,247.086,0.002,0.272,2.096,start_junc
76,1,5514,38,23.790,16.781,2.668,250.538,0.052,0.276,2.031,start_junc
77,1,5514,39,23.778,16.749,2.668,252.295,0.061,0.275,2.056,start_junc
78,1,5514,40,23.746,16.693,2.668,255.698,0.078,0.273,2.051,start_junc
79,1,5514,41,23.711,16.632,2.668,259.373,0.096,0.271,1.932,start_junc
80,1,5514,42,23.681,16.542,2.668,264.342,0.121,0.268,1.967,start_junc
81,1,5514,43,23.650,16.485,2.668,216.251,0.107,0.267,2.075,start_junc
82,1,5514,44,23.631,16.450,2.668,78.004,0.325,0.213,2.203,start_junc
83,1,5514,45,23.601,16.398,2.668,56.242,0.174,0.213,2.069,start_junc
84,1,5514,46,23.570,16.338,2.668,51.816,0.174,0.214,1.992,start_junc
85,1,5514,47,23.540,16.314,2.668,26.529,0.102,0.228,2.311,start_junc
86,1,5517,1,17.697,23.895,0.074,0.000,0.131,0.000,1.486,start_junc
87,1,5517,2,17.683,23.822,0.074,0.000,0.339,0.383,1.604,start_junc
88,1,5521,1,9.487,18.387,1.256,49.277,0.185,0.241,3.581,start_junc
89,1,5521,2,9.447,18.344,1.256,65.113,0.185,0.241,2.403,start_junc
90,1,5521,3,9.402,18.329,1.256,76.411,0.185,0.241,2.680,start_junc
91,1,5521,4,9.348,18.299,1.256,135.427,0.185,0.241,2.346,start_junc
92,1,5521,5,9.312,18.265,1.256,78.848,0.294,0.202,2.429,start_junc
93,1,5521,6,9.270,18.231,1.256,66.609,0.409,0.160,2.172,start_junc
94,1,5521,7,9.238,18.178,1.256,192.358,0.199,0.237,2.123,start_junc
95,1,5521,8,9.224,18.144,1.256,200.214,0.074,0.275,2.045,start_junc
96,1,5521,9,9.193,18.087,1.256,214.446,0.064,0.273,2.024,start_junc
97,1,5521,10,9.166,18.024,1.256,229.462,0.054,0.270,1.919,start_junc
98,1,5521,11,9.125,17.938,1.256,250.162,0.039,0.267,1.978,start_junc
99,1,5521,12,9.105,17.871,1.256,207.154,0.029,0.265,1.870,start_junc
